,date,state,fips,cases,deaths
40274,2022-03-02,Arkansas,5,821236,10611
40275,2022-03-02,California,6,8984737,85975
40276,2022-03-02,Colorado,8,1321703,12035
40277,2022-03-02,Connecticut,9,723812,10512
40278,2022-03-02,Delaware,10,256753,2711
40279,2022-03-02,District of Columbia,11,134678,1321
40280,2022-03-02,Florida,12,5810369,70247
40281,2022-03-02,Georgia,13,2397749,34230
40282,2022-03-02,Guam,66,45542,329
40283,2022-03-02,Hawaii,15,230714,1338
40284,2022-03-02,Idaho,16,429571,4774
40285,2022-03-02,Illinois,17,3040100,37010
40286,2022-03-02,Indiana,18,1686660,22928
40287,2022-03-02,Iowa,19,754511,9171
40288,2022-03-02,Kansas,20,767939,7997
40289,2022-03-02,Kentucky,21,1292722,13978
40290,2022-03-02,Louisiana,22,1227106,16677
40291,2022-03-02,Maine,23,228241,2078
40292,2022-03-02,Maryland,24,1003302,14146
40293,2022-03-02,Massachusetts,25,1673611,23525
40294,2022-03-02,Michigan,26,2357880,34727
40295,2022-03-02,Minnesota,27,1416371,12332
40296,2022-03-02,Mississippi,28,790616,12115
40297,2022-03-02,Missouri,29,1414729,19272
40298,2022-03-02,Montana,30,268397,3192
40299,2022-03-02,Nebraska,31,475888,3986
40300,2022-03-02,Nevada,32,684441,9753
40301,2022-03-02,New Hampshire,33,298808,2396
40302,2022-03-02,New Jersey,34,2170061,32966
40303,2022-03-02,New Mexico,35,512550,6941
40304,2022-03-02,New York,36,4911447,66829
40305,2022-03-02,North Carolina,37,2594720,22681
40306,2022-03-02,North Dakota,38,238354,2246
40307,2022-03-02,Northern Mariana Islands,69,9856,30
40308,2022-03-02,Ohio,39,2656162,36822
40309,2022-03-02,Oklahoma,40,1022769,13278
40310,2022-03-02,Oregon,41,695323,6652
40311,2022-03-02,Pennsylvania,42,2759653,43421
40312,2022-03-02,Puerto Rico,72,507324,4122
40313,2022-03-02,Rhode Island,44,356436,3413
40314,2022-03-02,South Carolina,45,1461805,16928
40315,2022-03-02,South Dakota,46,236132,2814
40316,2022-03-02,Tennessee,47,1959798,24298
40317,2022-03-02,Texas,48,6569669,85346
40318,2022-03-02,Utah,49,923777,4436
40319,2022-03-02,Vermont,50,112728,602
40320,2022-03-02,Virgin Islands,78,15410,109
40321,2022-03-02,Virginia,51,1643050,18859
40322,2022-03-02,Washington,53,1428260,12020
40323,2022-03-02,West Virginia,54,491042,6381
40324,2022-03-02,Wisconsin,55,1573692,13398
40325,2022-03-02,Wyoming,56,155277,1741
40326,2022-03-03,Alabama,1,1282372,18407
40327,2022-03-03,Alaska,2,238547,1155
40328,2022-03-03,American Samoa,60,154,0
40329,2022-03-03,Arizona,4,1980769,27947
40330,2022-03-03,Arkansas,5,821717,10661
40331,2022-03-03,California,6,8995103,86135
40332,2022-03-03,Colorado,8,1322851,12047
40333,2022-03-03,Connecticut,9,724401,10515
40334,2022-03-03,Delaware,10,256895,2711
40335,2022-03-03,District of Columbia,11,134678,1321
40336,2022-03-03,Florida,12,5812552,70789
40337,2022-03-03,Georgia,13,2398885,34333
40338,2022-03-03,Guam,66,46210,332
40339,2022-03-03,Hawaii,15,231006,1341
40340,2022-03-03,Idaho,16,431010,4774
40341,2022-03-03,Illinois,17,3041322,37054
40342,2022-03-03,Indiana,18,1687170,22963
40343,2022-03-03,Iowa,19,755022,9171
40344,2022-03-03,Kansas,20,767944,8000
40345,2022-03-03,Kentucky,21,1294942,14009
40346,2022-03-03,Louisiana,22,1227713,16711
40347,2022-03-03,Maine,23,229275,2078
40348,2022-03-03,Maryland,24,1003773,14160
40349,2022-03-03,Massachusetts,25,1674777,23553
40350,2022-03-03,Michigan,26,2357880,34727
40351,2022-03-03,Minnesota,27,1417205,12362
40352,2022-03-03,Mississippi,28,790986,12124
40353,2022-03-03,Missouri,29,1415584,19301
40354,2022-03-03,Montana,30,269233,3204
40355,2022-03-03,Nebraska,31,476008,4002
40356,2022-03-03,Nevada,32,684821,9774
40357,2022-03-03,New Hampshire,33,298993,2398
40358,2022-03-03,New Jersey,34,2171339,32982
40359,2022-03-03,New Mexico,35,512938,6958
40360,2022-03-03,New York,36,4913870,66863
40361,2022-03-03,North Carolina,37,2597136,22735
40362,2022-03-03,North Dakota,38,238505,2252
40363,2022-03-03,Northern Mariana Islands,69,9922,30
40364,2022-03-03,Ohio,39,2657358,36822
40365,2022-03-03,Oklahoma,40,1023358,13278
40366,2022-03-03,Oregon,41,696003,6686
40367,2022-03-03,Pennsylvania,42,2760952,43486
40368,2022-03-03,Puerto Rico,72,507639,4128
40369,2022-03-03,Rhode Island,44,356627,3415
40370,2022-03-03,South Carolina,45,1462329,16959
40371,2022-03-03,South Dakota,46,236221,2820
40372,2022-03-03,Tennessee,47,1961471,24386
40373,2022-03-03,Texas,48,6573893,85461
40374,2022-03-03,Utah,49,924174,4442
40375,2022-03-03,Vermont,50,112906,604
40376,2022-03-03,Virgin Islands,78,15412,109
40377,2022-03-03,Virginia,51,1644694,18905
40378,2022-03-03,Washington,53,1428413,12020
40379,2022-03-03,West Virginia,54,491698,6427
40380,2022-03-03,Wisconsin,55,1574274,13450
40381,2022-03-03,Wyoming,56,155349,1741
40382,2022-03-04,Alabama,1,1282945,18480
40383,2022-03-04,Alaska,2,239242,1155
40384,2022-03-04,American Samoa,60,215,0
40385,2022-03-04,Arizona,4,1980769,27947
40386,2022-03-04,Arkansas,5,822202,10681
40387,2022-03-04,California,6,9001579,86345
40388,2022-03-04,Colorado,8,1323629,12049
40389,2022-03-04,Connecticut,9,724833,10543
40390,2022-03-04,Delaware,10,257065,2713
40391,2022-03-04,District of Columbia,11,134678,1321
40392,2022-03-04,Florida,12,5814521,70997
40393,2022-03-04,Georgia,13,2400173,34406
40394,2022-03-04,Guam,66,46210,332
40395,2022-03-04,Hawaii,15,231222,1345
40396,2022-03-04,Idaho,16,432574,4790
40397,2022-03-04,Illinois,17,3042622,37108
40398,2022-03-04,Indiana,18,1687733,23002
40399,2022-03-04,Iowa,19,755022,9171
40400,2022-03-04,Kansas,20,768454,8007
40401,2022-03-04,Kentucky,21,1296960,14069
40402,2022-03-04,Louisiana,22,1228045,16754
40403,2022-03-04,Maine,23,230273,2109
40404,2022-03-04,Maryland,24,1004171,14171
40405,2022-03-04,Massachusetts,25,1675767,23577
40406,2022-03-04,Michigan,26,2360182,34802
40407,2022-03-04,Minnesota,27,1418001,12373
40408,2022-03-04,Mississippi,28,791208,12151
40409,2022-03-04,Missouri,29,1416290,19309
40410,2022-03-04,Montana,30,271257,3205
40411,2022-03-04,Nebraska,31,476194,4013
40412,2022-03-04,Nevada,32,685346,9799
40413,2022-03-04,New Hampshire,33,299213,2402
40414,2022-03-04,New Jersey,34,2172771,32999
40415,2022-03-04,New Mexico,35,513311,6974
40416,2022-03-04,New York,36,4914637,66895
40417,2022-03-04,North Carolina,37,2599829,22773
40418,2022-03-04,North Dakota,38,238625,2252
40419,2022-03-04,Northern Mariana Islands,69,9999,30
40420,2022-03-04,Ohio,39,2658276,37018
40421,2022-03-04,Oklahoma,40,1024471,13278
40422,2022-03-04,Oregon,41,696717,6709
40423,2022-03-04,Pennsylvania,42,2762093,43525
40424,2022-03-04,Puerto Rico,72,507872,4130
40425,2022-03-04,Rhode Island,44,356783,3417
40426,2022-03-04,South Carolina,45,1462846,16961
40427,2022-03-04,South Dakota,46,236276,2827
40428,2022-03-04,Tennessee,47,1962720,24409
40429,2022-03-04,Texas,48,6577872,85695
40430,2022-03-04,Utah,49,924436,4453
40431,2022-03-04,Vermont,50,113107,607
40432,2022-03-04,Virgin Islands,78,15426,109
40433,2022-03-04,Virginia,51,1645791,18955
40434,2022-03-04,Washington,53,1430901,12098
40435,2022-03-04,West Virginia,54,492276,6440
40436,2022-03-04,Wisconsin,55,1574810,13489
40437,2022-03-04,Wyoming,56,155426,1741
40438,2022-03-05,Alabama,1,1282945,18480
40439,2022-03-05,Alaska,2,239242,1155
40440,2022-03-05,American Samoa,60,229,0
40441,2022-03-05,Arizona,4,1980769,27947
40442,2022-03-05,Arkansas,5,822900,10699
40443,2022-03-05,California,6,9002938,86394
40444,2022-03-05,Colorado,8,1323810,12051
40445,2022-03-05,Connecticut,9,724833,10543
40446,2022-03-05,Delaware,10,257181,2751
40447,2022-03-05,District of Columbia,11,134678,1321
40448,2022-03-05,Florida,12,5816275,70997
40449,2022-03-05,Georgia,13,2400173,34406
40450,2022-03-05,Guam,66,46314,332
40451,2022-03-05,Hawaii,15,231395,1350
40452,2022-03-05,Idaho,16,432574,4790
40453,2022-03-05,Illinois,17,3042622,37108
40454,2022-03-05,Indiana,18,1687733,23002
40455,2022-03-05,Iowa,19,755547,9171
40456,2022-03-05,Kansas,20,768454,8007
40457,2022-03-05,Kentucky,21,1297193,14075
40458,2022-03-05,Louisiana,22,1228045,16754
40459,2022-03-05,Maine,23,230720,2135
40460,2022-03-05,Maryland,24,1004553,14176
40461,2022-03-05,Massachusetts,25,1675767,23577
40462,2022-03-05,Michigan,26,2360182,34802
40463,2022-03-05,Minnesota,27,1418001,12373
40464,2022-03-05,Mississippi,28,791208,12151
40465,2022-03-05,Missouri,29,1416369,19312
40466,2022-03-05,Montana,30,271257,3205
40467,2022-03-05,Nebraska,31,476194,4013
40468,2022-03-05,Nevada,32,685346,9799
40469,2022-03-05,New Hampshire,33,299213,2402
40470,2022-03-05,New Jersey,34,2173813,33012
40471,2022-03-05,New Mexico,35,513311,6974
40472,2022-03-05,New York,36,4917196,66907
40473,2022-03-05,North Carolina,37,2599829,22773
40474,2022-03-05,North Dakota,38,238702,2258
40475,2022-03-05,Northern Mariana Islands,69,10074,30
40476,2022-03-05,Ohio,39,2659138,37018
40477,2022-03-05,Oklahoma,40,1024471,13278
40478,2022-03-05,Oregon,41,696717,6709
40479,2022-03-05,Pennsylvania,42,2763033,43525
40480,2022-03-05,Puerto Rico,72,508188,4133
40481,2022-03-05,Rhode Island,44,356783,3417
40482,2022-03-05,South Carolina,45,1462846,16961
40483,2022-03-05,South Dakota,46,236276,2827
40484,2022-03-05,Tennessee,47,1963475,24432
40485,2022-03-05,Texas,48,6581796,85793
40486,2022-03-05,Utah,49,924436,4453
40487,2022-03-05,Vermont,50,113107,607
40488,2022-03-05,Virgin Islands,78,15426,109
40489,2022-03-05,Virginia,51,1645791,18955
40490,2022-03-05,Washington,53,1430901,12098
40491,2022-03-05,West Virginia,54,492276,6440
40492,2022-03-05,Wisconsin,55,1574810,13489
40493,2022-03-05,Wyoming,56,155426,1741
40494,2022-03-06,Alabama,1,1282945,18480
40495,2022-03-06,Alaska,2,239242,1155
40496,2022-03-06,American Samoa,60,243,0
40497,2022-03-06,Arizona,4,1980769,27947
40498,2022-03-06,Arkansas,5,823210,10713
40499,2022-03-06,California,6,9003101,86429
40500,2022-03-06,Colorado,8,1323915,12051
40501,2022-03-06,Connecticut,9,724833,10543
40502,2022-03-06,Delaware,10,257270,2751
40503,2022-03-06,District of Columbia,11,134678,1321
40504,2022-03-06,Florida,12,5816275,70997
40505,2022-03-06,Georgia,13,2400173,34406
40506,2022-03-06,Guam,66,46511,332
40507,2022-03-06,Hawaii,15,231572,1351
40508,2022-03-06,Idaho,16,432574,4790
40509,2022-03-06,Illinois,17,3042622,37108
40510,2022-03-06,Indiana,18,1687733,23002
40511,2022-03-06,Iowa,19,755547,9171
40512,2022-03-06,Kansas,20,768454,8007
40513,2022-03-06,Kentucky,21,1297318,14075
40514,2022-03-06,Louisiana,22,1228045,16754
40515,2022-03-06,Maine,23,230720,2136
40516,2022-03-06,Maryland,24,1004802,14183
40517,2022-03-06,Massachusetts,25,1675767,23577
40518,2022-03-06,Michigan,26,2360182,34802
40519,2022-03-06,Minnesota,27,1418001,12373
40520,2022-03-06,Mississippi,28,791208,12151
40521,2022-03-06,Missouri,29,1416369,19312
40522,2022-03-06,Montana,30,271257,3205
40523,2022-03-06,Nebraska,31,476194,4013
40524,2022-03-06,Nevada,32,685346,9799
40525,2022-03-06,New Hampshire,33,299213,2402
40526,2022-03-06,New Jersey,34,2174464,33015
40527,2022-03-06,New Mexico,35,513311,6974
40528,2022-03-06,New York,36,4920181,66940
40529,2022-03-06,North Carolina,37,2599829,22773
40530,2022-03-06,North Dakota,38,238753,2258
40531,2022-03-06,Northern Mariana Islands,69,10074,30
40532,2022-03-06,Ohio,39,2659498,37018
40533,2022-03-06,Oklahoma,40,1024471,13278
40534,2022-03-06,Oregon,41,696717,6709
40535,2022-03-06,Pennsylvania,42,2763589,43600
40536,2022-03-06,Puerto Rico,72,508376,4134
40537,2022-03-06,Rhode Island,44,356783,3417
40538,2022-03-06,South Carolina,45,1462846,16961
40539,2022-03-06,South Dakota,46,236276,2827
40540,2022-03-06,Tennessee,47,1963475,24432
40541,2022-03-06,Texas,48,6582314,85835
40542,2022-03-06,Utah,49,924436,4453
40543,2022-03-06,Vermont,50,113107,607
40544,2022-03-06,Virgin Islands,78,15426,109
40545,2022-03-06,Virginia,51,1645791,18955
40546,2022-03-06,Washington,53,1430938,12098
40547,2022-03-06,West Virginia,54,492276,6440
40548,2022-03-06,Wisconsin,55,1574810,13489
40549,2022-03-06,Wyoming,56,155426,1741
40550,2022-03-07,Alabama,1,1286655,18569
40551,2022-03-07,Alaska,2,239705,1155
40552,2022-03-07,American Samoa,60,291,0
40553,2022-03-07,Arizona,4,1980769,27947
40554,2022-03-07,Arkansas,5,823532,10724
40555,2022-03-07,California,6,9013699,86731
40556,2022-03-07,Colorado,8,1326570,12066
40557,2022-03-07,Connecticut,9,727542,10542
40558,2022-03-07,Delaware,10,257325,2751
40559,2022-03-07,District of Columbia,11,134678,1321
40560,2022-03-07,Florida,12,5818732,71326
40561,2022-03-07,Georgia,13,2401996,34471
40562,2022-03-07,Guam,66,46511,332
40563,2022-03-07,Hawaii,15,231659,1351
40564,2022-03-07,Idaho,16,434248,4799
40565,2022-03-07,Illinois,17,3045351,37151
40566,2022-03-07,Indiana,18,1689177,23017
40567,2022-03-07,Iowa,19,755547,9171
40568,2022-03-07,Kansas,20,768763,8013
40569,2022-03-07,Kentucky,21,1299116,14136
40570,2022-03-07,Louisiana,22,1228580,16785
40571,2022-03-07,Maine,23,230720,2136
40572,2022-03-07,Maryland,24,1005025,14188
40573,2022-03-07,Massachusetts,25,1677619,23614
40574,2022-03-07,Michigan,26,2362035,34819
40575,2022-03-07,Minnesota,27,1418884,12391
40576,2022-03-07,Mississippi,28,791817,12171
40577,2022-03-07,Missouri,29,1417344,19312
40578,2022-03-07,Montana,30,271432,3209
40579,2022-03-07,Nebraska,31,476481,4013
40580,2022-03-07,Nevada,32,685865,9820
40581,2022-03-07,New Hampshire,33,299651,2403
40582,2022-03-07,New Jersey,34,2175439,33027
40583,2022-03-07,New Mexico,35,513994,6990
40584,2022-03-07,New York,36,4921272,66955
40585,2022-03-07,North Carolina,37,2603972,22812
40586,2022-03-07,North Dakota,38,238784,2258
40587,2022-03-07,Northern Mariana Islands,69,10074,30
40588,2022-03-07,Ohio,39,2659929,37018
40589,2022-03-07,Oklahoma,40,1024471,13278
40590,2022-03-07,Oregon,41,697775,6743
40591,2022-03-07,Pennsylvania,42,2764367,43600
40592,2022-03-07,Puerto Rico,72,508522,4135
40593,2022-03-07,Rhode Island,44,357136,3419
40594,2022-03-07,South Carolina,45,1463842,17186
40595,2022-03-07,South Dakota,46,236351,2834
40596,2022-03-07,Tennessee,47,1963475,24432
40597,2022-03-07,Texas,48,6585830,85878
40598,2022-03-07,Utah,49,924978,4461
40599,2022-03-07,Vermont,50,113407,607
40600,2022-03-07,Virgin Islands,78,15426,109
40601,2022-03-07,Virginia,51,1648179,19060
40602,2022-03-07,Washington,53,1432966,12141
40603,2022-03-07,West Virginia,54,493361,6452
40604,2022-03-07,Wisconsin,55,1575947,13515
40605,2022-03-07,Wyoming,56,155492,1741
40606,2022-03-08,Alabama,1,1287286,18648
40607,2022-03-08,Alaska,2,239705,1155
40608,2022-03-08,American Samoa,60,291,0
40609,2022-03-08,Arizona,4,1980769,27947
40610,2022-03-08,Arkansas,5,823926,10760
40611,2022-03-08,California,6,9016956,86818
40612,2022-03-08,Colorado,8,1327442,12069
40613,2022-03-08,Connecticut,9,728733,10591
40614,2022-03-08,Delaware,10,257367,2752
40615,2022-03-08,District of Columbia,11,134678,1321
40616,2022-03-08,Florida,12,5820320,71326
40617,2022-03-08,Georgia,13,2402922,34566
40618,2022-03-08,Guam,66,46806,335
40619,2022-03-08,Hawaii,15,231722,1351
40620,2022-03-08,Idaho,16,435074,4799
40621,2022-03-08,Illinois,17,3046409,37180
40622,2022-03-08,Indiana,18,1689533,23038
40623,2022-03-08,Iowa,19,755968,9171
40624,2022-03-08,Kansas,20,768821,8015
40625,2022-03-08,Kentucky,21,1299443,14158
40626,2022-03-08,Louisiana,22,1228925,16813
40627,2022-03-08,Maine,23,231285,2138
40628,2022-03-08,Maryland,24,1005319,14206
40629,2022-03-08,Massachusetts,25,1678247,23679
40630,2022-03-08,Michigan,26,2362035,34819
40631,2022-03-08,Minnesota,27,1420339,12411
40632,2022-03-08,Mississippi,28,791966,12206
40633,2022-03-08,Missouri,29,1418171,19518
40634,2022-03-08,Montana,30,271578,3210
40635,2022-03-08,Nebraska,31,476572,4017
40636,2022-03-08,Nevada,32,686236,9844
40637,2022-03-08,New Hampshire,33,299749,2408
40638,2022-03-08,New Jersey,34,2176633,33050
40639,2022-03-08,New Mexico,35,514170,7012
40640,2022-03-08,New York,36,4922305,66990
40641,2022-03-08,North Carolina,37,2604965,22827
40642,2022-03-08,North Dakota,38,238863,2261
40643,2022-03-08,Northern Mariana Islands,69,10229,30
40644,2022-03-08,Ohio,39,2660728,37212
40645,2022-03-08,Oklahoma,40,1026472,13278
40646,2022-03-08,Oregon,41,698127,6772
40647,2022-03-08,Pennsylvania,42,2765682,43692
40648,2022-03-08,Puerto Rico,72,508545,4140
40649,2022-03-08,Rhode Island,44,357266,3419
40650,2022-03-08,South Carolina,45,1463920,17221
40651,2022-03-08,South Dakota,46,236432,2843
40652,2022-03-08,Tennessee,47,1964812,24461
40653,2022-03-08,Texas,48,6590759,85991
40654,2022-03-08,Utah,49,925081,4485
40655,2022-03-08,Vermont,50,113454,608
40656,2022-03-08,Virgin Islands,78,15440,109
40657,2022-03-08,Virginia,51,1649266,19098
40658,2022-03-08,Washington,53,1433011,12141
40659,2022-03-08,West Virginia,54,493653,6470
40660,2022-03-08,Wisconsin,55,1576360,13562
40661,2022-03-08,Wyoming,56,155558,1749
40662,2022-03-09,Alabama,1,1287822,18694
40663,2022-03-09,Alaska,2,241191,1165
40664,2022-03-09,American Samoa,60,343,0
40665,2022-03-09,Arizona,4,1987318,28097
40666,2022-03-09,Arkansas,5,824469,10799
40667,2022-03-09,California,6,9021781,87032
40668,2022-03-09,Colorado,8,1328601,12078
40669,2022-03-09,Connecticut,9,729063,10609
40670,2022-03-09,Delaware,10,257438,2752
40671,2022-03-09,District of Columbia,11,135086,1324
40672,2022-03-09,Florida,12,5821833,71397
40673,2022-03-09,Georgia,13,2404173,34641
40674,2022-03-09,Guam,66,46969,336
40675,2022-03-09,Hawaii,15,231844,1351
40676,2022-03-09,Idaho,16,436126,4810
40677,2022-03-09,Illinois,17,3048034,37214
40678,2022-03-09,Indiana,18,1690000,23115
40679,2022-03-09,Iowa,19,756257,9262
40680,2022-03-09,Kansas,20,769350,8027
40681,2022-03-09,Kentucky,21,1299733,14172
40682,2022-03-09,Louisiana,22,1229337,16832
40683,2022-03-09,Maine,23,231469,2136
40684,2022-03-09,Maryland,24,1005596,14218
40685,2022-03-09,Massachusetts,25,1679034,23708
40686,2022-03-09,Michigan,26,2364186,35096
40687,2022-03-09,Minnesota,27,1420910,12428
40688,2022-03-09,Mississippi,28,792129,12228
40689,2022-03-09,Missouri,29,1418704,19528
40690,2022-03-09,Montana,30,271706,3212
40691,2022-03-09,Nebraska,31,476690,4022
40692,2022-03-09,Nevada,32,686806,9875
40693,2022-03-09,New Hampshire,33,299873,2408
40694,2022-03-09,New Jersey,34,2177598,33054
40695,2022-03-09,New Mexico,35,514511,7028
40696,2022-03-09,New York,36,4923926,66995
40697,2022-03-09,North Carolina,37,2606731,22874
40698,2022-03-09,North Dakota,38,238955,2265
40699,2022-03-09,Northern Mariana Islands,69,10284,30
40700,2022-03-09,Ohio,39,2661557,37212
40701,2022-03-09,Oklahoma,40,1026472,13278
40702,2022-03-09,Oregon,41,698564,6800
40703,2022-03-09,Pennsylvania,42,2766523,43730
40704,2022-03-09,Puerto Rico,72,508727,4144
40705,2022-03-09,Rhode Island,44,357440,3419
40706,2022-03-09,South Carolina,45,1464224,17251
40707,2022-03-09,South Dakota,46,236503,2844
40708,2022-03-09,Tennessee,47,1965388,24477
40709,2022-03-09,Texas,48,6595895,86117
40710,2022-03-09,Utah,49,925279,4494
40711,2022-03-09,Vermont,50,113651,608
40712,2022-03-09,Virgin Islands,78,15444,109
40713,2022-03-09,Virginia,51,1650334,19141
40714,2022-03-09,Washington,53,1435562,12210
40715,2022-03-09,West Virginia,54,494030,6488
40716,2022-03-09,Wisconsin,55,1576930,13620
40717,2022-03-09,Wyoming,56,155629,1749
40718,2022-03-10,Alabama,1,1288454,18766
40719,2022-03-10,Alaska,2,241191,1165
40720,2022-03-10,American Samoa,60,382,0
40721,2022-03-10,Arizona,4,1987318,28097
40722,2022-03-10,Arkansas,5,824988,10836
40723,2022-03-10,California,6,9028579,87197
40724,2022-03-10,Colorado,8,1329539,12081
40725,2022-03-10,Connecticut,9,729354,10615
40726,2022-03-10,Delaware,10,257848,2753
40727,2022-03-10,District of Columbia,11,135086,1324
40728,2022-03-10,Florida,12,5823350,71474
40729,2022-03-10,Georgia,13,2405387,34741
40730,2022-03-10,Guam,66,47092,338
40731,2022-03-10,Hawaii,15,231844,1351
40732,2022-03-10,Idaho,16,437151,4818
40733,2022-03-10,Illinois,17,3049442,37271
40734,2022-03-10,Indiana,18,1690382,23126
40735,2022-03-10,Iowa,19,756359,9262
40736,2022-03-10,Kansas,20,769354,8027
40737,2022-03-10,Kentucky,21,1300073,14182
40738,2022-03-10,Louisiana,22,1229511,16862
40739,2022-03-10,Maine,23,231758,2140
40740,2022-03-10,Maryland,24,1005981,14229
40741,2022-03-10,Massachusetts,25,1679921,23732
40742,2022-03-10,Michigan,26,2364186,35096
40743,2022-03-10,Minnesota,27,1421512,12455
40744,2022-03-10,Mississippi,28,792289,12247
40745,2022-03-10,Missouri,29,1419328,19532
40746,2022-03-10,Montana,30,271832,3222
40747,2022-03-10,Nebraska,31,476807,4025
40748,2022-03-10,Nevada,32,687506,9895
40749,2022-03-10,New Hampshire,33,299999,2414
40750,2022-03-10,New Jersey,34,2178977,33067
40751,2022-03-10,New Mexico,35,514901,7042
40752,2022-03-10,New York,36,4925680,67003
40753,2022-03-10,North Carolina,37,2608470,22902
40754,2022-03-10,North Dakota,38,239043,2270
40755,2022-03-10,Northern Mariana Islands,69,10326,30
40756,2022-03-10,Ohio,39,2662425,37212
40757,2022-03-10,Oklahoma,40,1026650,13514
40758,2022-03-10,Oregon,41,698982,6854
40759,2022-03-10,Pennsylvania,42,2767631,43767
40760,2022-03-10,Puerto Rico,72,508994,4146
40761,2022-03-10,Rhode Island,44,357647,3421
40762,2022-03-10,South Carolina,45,1464590,17331
40763,2022-03-10,South Dakota,46,236552,2848
40764,2022-03-10,Tennessee,47,1966089,24549
40765,2022-03-10,Texas,48,6601706,86266
40766,2022-03-10,Utah,49,925469,4518
40767,2022-03-10,Vermont,50,113762,608
40768,2022-03-10,Virgin Islands,78,15449,109
40769,2022-03-10,Virginia,51,1651940,19165
40770,2022-03-10,Washington,53,1435650,12210
40771,2022-03-10,West Virginia,54,494406,6544
40772,2022-03-10,Wisconsin,55,1577393,13664
40773,2022-03-10,Wyoming,56,155686,1749
40774,2022-03-11,Alabama,1,1288999,18832
40775,2022-03-11,Alaska,2,241845,1165
40776,2022-03-11,American Samoa,60,382,0
40777,2022-03-11,Arizona,4,1987318,28097
40778,2022-03-11,Arkansas,5,825653,10864
40779,2022-03-11,California,6,9033744,87322
40780,2022-03-11,Colorado,8,1330660,12083
40781,2022-03-11,Connecticut,9,729697,10648
40782,2022-03-11,Delaware,10,258024,2753
40783,2022-03-11,District of Columbia,11,135223,1326
40784,2022-03-11,Florida,12,5824728,71860
40785,2022-03-11,Georgia,13,2406374,34804
40786,2022-03-11,Guam,66,47212,338
40787,2022-03-11,Hawaii,15,231844,1351
40788,2022-03-11,Idaho,16,438022,4823
40789,2022-03-11,Illinois,17,3051272,37310
40790,2022-03-11,Indiana,18,1690675,23164
40791,2022-03-11,Iowa,19,756359,9262
40792,2022-03-11,Kansas,20,769730,8035
40793,2022-03-11,Kentucky,21,1300413,14192
40794,2022-03-11,Louisiana,22,1229653,16887
40795,2022-03-11,Maine,23,232011,2142
40796,2022-03-11,Maryland,24,1006327,14237
40797,2022-03-11,Massachusetts,25,1680673,23751
40798,2022-03-11,Michigan,26,2366110,35149
40799,2022-03-11,Minnesota,27,1422069,12464
40800,2022-03-11,Mississippi,28,792560,12255
40801,2022-03-11,Missouri,29,1419784,19545
40802,2022-03-11,Montana,30,271883,3224
40803,2022-03-11,Nebraska,31,476844,4026
40804,2022-03-11,Nevada,32,688054,9922
40805,2022-03-11,New Hampshire,33,300185,2415
40806,2022-03-11,New Jersey,34,2180216,33087
40807,2022-03-11,New Mexico,35,515164,7052
40808,2022-03-11,New York,36,4927976,67027
40809,2022-03-11,North Carolina,37,2610385,22932
40810,2022-03-11,North Dakota,38,239125,2270
40811,2022-03-11,Northern Mariana Islands,69,10379,30
40812,2022-03-11,Ohio,39,2663019,37410
40813,2022-03-11,Oklahoma,40,1027136,13514
40814,2022-03-11,Oregon,41,699362,6869
40815,2022-03-11,Pennsylvania,42,2768513,43808
40816,2022-03-11,Puerto Rico,72,509204,4148
40817,2022-03-11,Rhode Island,44,357802,3421
40818,2022-03-11,South Carolina,45,1465127,17372
40819,2022-03-11,South Dakota,46,236602,2853
40820,2022-03-11,Tennessee,47,1966694,24598
40821,2022-03-11,Texas,48,6609865,86366
40822,2022-03-11,Utah,49,925712,4539
40823,2022-03-11,Vermont,50,113948,608
40824,2022-03-11,Virgin Islands,78,15556,109
40825,2022-03-11,Virginia,51,1653212,19212
40826,2022-03-11,Washington,53,1438763,12263
40827,2022-03-11,West Virginia,54,494875,6550
40828,2022-03-11,Wisconsin,55,1577890,13713
40829,2022-03-11,Wyoming,56,155744,1749
40830,2022-03-12,Alabama,1,1288999,18832
40831,2022-03-12,Alaska,2,241845,1165
40832,2022-03-12,American Samoa,60,433,0
40833,2022-03-12,Arizona,4,1987318,28097
40834,2022-03-12,Arkansas,5,826201,10892
40835,2022-03-12,California,6,9035301,87386
40836,2022-03-12,Colorado,8,1330917,12085
40837,2022-03-12,Connecticut,9,729697,10648
40838,2022-03-12,Delaware,10,258116,2807
40839,2022-03-12,District of Columbia,11,135223,1326
40840,2022-03-12,Florida,12,5824728,71860
40841,2022-03-12,Georgia,13,2406374,34804
40842,2022-03-12,Guam,66,47212,338
40843,2022-03-12,Hawaii,15,231844,1351
40844,2022-03-12,Idaho,16,438022,4823
40845,2022-03-12,Illinois,17,3051272,37310
40846,2022-03-12,Indiana,18,1690675,23164
40847,2022-03-12,Iowa,19,756778,9262
40848,2022-03-12,Kansas,20,769730,8035
40849,2022-03-12,Kentucky,21,1300545,14199
40850,2022-03-12,Louisiana,22,1229653,16887
40851,2022-03-12,Maine,23,232293,2145
40852,2022-03-12,Maryland,24,1006697,14249
40853,2022-03-12,Massachusetts,25,1680673,23751
40854,2022-03-12,Michigan,26,2366110,35149
40855,2022-03-12,Minnesota,27,1422069,12464
40856,2022-03-12,Mississippi,28,792560,12255
