date,state,fips,cases,deaths
3/6/2021,Ohio,39,977738,17502
3/6/2021,Oklahoma,40,428536,4534
3/6/2021,Oregon,41,157163,2303
3/6/2021,Pennsylvania,42,951703,24362
3/6/2021,Puerto Rico,72,134942,2059
3/6/2021,Rhode Island,44,128121,2541
3/6/2021,South Carolina,45,524457,8719
3/6/2021,South Dakota,46,113378,1898
3/6/2021,Tennessee,47,768139,11447
3/6/2021,Texas,48,2689785,45381
3/6/2021,Utah,49,374494,1975
3/6/2021,Vermont,50,15964,208
3/6/2021,Virgin Islands,78,2714,25
3/6/2021,Virginia,51,584537,9519
3/6/2021,Washington,53,347301,5107
3/6/2021,West Virginia,54,133290,2323
3/6/2021,Wisconsin,55,621277,7107
3/6/2021,Wyoming,56,54764,682
3/7/2021,Alabama,1,499819,10148
3/7/2021,Alaska,2,58870,292
3/7/2021,Arizona,4,826454,16328
3/7/2021,Arkansas,5,324818,5319
3/7/2021,California,6,3599828,54217
3/7/2021,Colorado,8,437726,6075
3/7/2021,Connecticut,9,285330,7704
3/7/2021,Delaware,10,88354,1473
3/7/2021,District of Columbia,11,41419,1030
3/7/2021,Florida,12,1944987,31682
3/7/2021,Georgia,13,998254,17348
3/7/2021,Guam,66,8718,134
3/7/2021,Hawaii,15,27821,442
3/7/2021,Idaho,16,173011,1882
3/7/2021,Illinois,17,1201760,23014
3/7/2021,Indiana,18,670500,12737
3/7/2021,Iowa,19,339672,5559
3/7/2021,Kansas,20,298900,4812
3/7/2021,Kentucky,21,414200,4962
3/7/2021,Louisiana,22,433785,9748
3/7/2021,Maine,23,45794,706
3/7/2021,Maryland,24,387501,7955
3/7/2021,Massachusetts,25,591356,16417
3/7/2021,Michigan,26,655075,16647
3/7/2021,Minnesota,27,490079,6618
3/7/2021,Mississippi,28,297581,6808
3/7/2021,Missouri,29,528102,8608
3/7/2021,Montana,30,100968,1382
3/7/2021,Nebraska,31,203304,2223
3/7/2021,Nevada,32,296267,5037
3/7/2021,New Hampshire,33,76861,1184
3/7/2021,New Jersey,34,812609,23574
3/7/2021,New Mexico,35,186922,3808
3/7/2021,New York,36,1694908,47857
3/7/2021,North Carolina,37,873169,11522
3/7/2021,North Dakota,38,100421,1479
3/7/2021,Northern Mariana Islands,69,144,2
3/7/2021,Ohio,39,978471,17502
3/7/2021,Oklahoma,40,428997,4534
3/7/2021,Oregon,41,157350,2303
3/7/2021,Pennsylvania,42,953421,24393
3/7/2021,Puerto Rico,72,135247,2059
3/7/2021,Rhode Island,44,128121,2541
3/7/2021,South Carolina,45,525865,8754
3/7/2021,South Dakota,46,113589,1900
3/7/2021,Tennessee,47,769161,11450
3/7/2021,Texas,48,2692573,45446
3/7/2021,Utah,49,374906,1976
3/7/2021,Vermont,50,16083,208
3/7/2021,Virgin Islands,78,2714,25
3/7/2021,Virginia,51,585700,9596
3/7/2021,Washington,53,347391,5108
3/7/2021,West Virginia,54,133445,2325
3/7/2021,Wisconsin,55,621654,7111
3/7/2021,Wyoming,56,54764,682
3/8/2021,Alabama,1,500092,10148
3/8/2021,Alaska,2,59210,291
3/8/2021,Arizona,4,827237,16328
3/8/2021,Arkansas,5,324951,5343
3/8/2021,California,6,3604005,54377
3/8/2021,Colorado,8,439609,6079
3/8/2021,Connecticut,9,287396,7725
3/8/2021,Delaware,10,88563,1475
3/8/2021,District of Columbia,11,41579,1035
3/8/2021,Florida,12,1948299,31763
3/8/2021,Georgia,13,999460,17389
3/8/2021,Guam,66,8720,134
3/8/2021,Hawaii,15,27862,442
3/8/2021,Idaho,16,173523,1893
3/8/2021,Illinois,17,1203008,23020
3/8/2021,Indiana,18,670975,12744
3/8/2021,Iowa,19,340128,5560
3/8/2021,Kansas,20,299503,4816
3/8/2021,Kentucky,21,414550,4970
3/8/2021,Louisiana,22,434289,9758
3/8/2021,Maine,23,45926,706
3/8/2021,Maryland,24,388217,7963
3/8/2021,Massachusetts,25,592344,16435
3/8/2021,Michigan,26,657365,16652
3/8/2021,Minnesota,27,490551,6624
3/8/2021,Mississippi,28,297651,6808
3/8/2021,Missouri,29,574365,8610
3/8/2021,Montana,30,101093,1382
3/8/2021,Nebraska,31,203546,2224
3/8/2021,Nevada,32,296457,5040
3/8/2021,New Hampshire,33,77060,1184
3/8/2021,New Jersey,34,814916,23590
3/8/2021,New Mexico,35,187040,3813
3/8/2021,New York,36,1700348,47921
3/8/2021,North Carolina,37,875966,11556
3/8/2021,North Dakota,38,100449,1479
3/8/2021,Northern Mariana Islands,69,146,2
3/8/2021,Ohio,39,979726,17502
3/8/2021,Oklahoma,40,429162,4534
3/8/2021,Oregon,41,157611,2306
3/8/2021,Pennsylvania,42,955337,24401
3/8/2021,Puerto Rico,72,135432,2065
3/8/2021,Rhode Island,44,128981,2549
3/8/2021,South Carolina,45,526716,8760
3/8/2021,South Dakota,46,113596,1901
3/8/2021,Tennessee,47,770202,11459
3/8/2021,Texas,48,2696533,45570
3/8/2021,Utah,49,375165,1977
3/8/2021,Vermont,50,16199,208
3/8/2021,Virgin Islands,78,2744,25
3/8/2021,Virginia,51,586592,9683
3/8/2021,Washington,53,348485,5129
3/8/2021,West Virginia,54,133627,2325
3/8/2021,Wisconsin,55,621842,7111
3/8/2021,Wyoming,56,54903,682
3/9/2021,Alabama,1,500616,10186
3/9/2021,Alaska,2,59299,291
3/9/2021,Arizona,4,827800,16326
3/9/2021,Arkansas,5,325383,5357
3/9/2021,California,6,3608146,54620
3/9/2021,Colorado,8,440479,6084
3/9/2021,Connecticut,9,288145,7739
3/9/2021,Delaware,10,88679,1482
3/9/2021,District of Columbia,11,41910,1036
3/9/2021,Florida,12,1952725,31888
3/9/2021,Georgia,13,1001341,17418
3/9/2021,Guam,66,8721,134
3/9/2021,Hawaii,15,27903,442
3/9/2021,Idaho,16,173922,1894
3/9/2021,Illinois,17,1204693,23039
3/9/2021,Indiana,18,671570,12762
3/9/2021,Iowa,19,340891,5575
3/9/2021,Kansas,20,299523,4816
3/9/2021,Kentucky,21,415393,5001
3/9/2021,Louisiana,22,434926,9769
3/9/2021,Maine,23,46059,723
3/9/2021,Maryland,24,388848,7988
3/9/2021,Massachusetts,25,593607,16456
3/9/2021,Michigan,26,658967,16683
3/9/2021,Minnesota,27,492176,6764
3/9/2021,Mississippi,28,298008,6834
3/9/2021,Missouri,29,575066,8715
3/9/2021,Montana,30,101229,1386
3/9/2021,Nebraska,31,203806,2221
3/9/2021,Nevada,32,296872,5054
3/9/2021,New Hampshire,33,77252,1185
3/9/2021,New Jersey,34,819042,23635
3/9/2021,New Mexico,35,187238,3832
3/9/2021,New York,36,1707181,48000
3/9/2021,North Carolina,37,877212,11577
3/9/2021,North Dakota,38,100544,1479
3/9/2021,Northern Mariana Islands,69,146,2
3/9/2021,Ohio,39,981619,17662
3/9/2021,Oklahoma,40,429432,4701
3/9/2021,Oregon,41,158029,2309
3/9/2021,Pennsylvania,42,958266,24445
3/9/2021,Puerto Rico,72,135552,2066
3/9/2021,Rhode Island,44,129277,2556
3/9/2021,South Carolina,45,527348,8763
3/9/2021,South Dakota,46,113753,1901
3/9/2021,Tennessee,47,771292,11489
3/9/2021,Texas,48,2701913,45754
3/9/2021,Utah,49,375725,1990
3/9/2021,Vermont,50,16286,211
3/9/2021,Virgin Islands,78,2744,25
3/9/2021,Virginia,51,588129,9790
3/9/2021,Washington,53,349196,5141
3/9/2021,West Virginia,54,133856,2326
3/9/2021,Wisconsin,55,622444,7138
3/9/2021,Wyoming,56,54972,691
3/10/2021,Alabama,1,501398,10222
3/10/2021,Alaska,2,59451,291
3/10/2021,Arizona,4,828630,16404
3/10/2021,Arkansas,5,325700,5382
3/10/2021,California,6,3611614,54877
3/10/2021,Colorado,8,441611,6092
3/10/2021,Connecticut,9,288657,7752
3/10/2021,Delaware,10,88891,1492
3/10/2021,District of Columbia,11,42006,1037
3/10/2021,Florida,12,1957578,31947
3/10/2021,Georgia,13,1003181,17491
3/10/2021,Guam,66,8725,134
3/10/2021,Hawaii,15,27944,445
3/10/2021,Idaho,16,174381,1903
3/10/2021,Illinois,17,1206362,23067
3/10/2021,Indiana,18,672439,12775
3/10/2021,Iowa,19,341378,5602
3/10/2021,Kansas,20,300261,4851
3/10/2021,Kentucky,21,416402,5026
3/10/2021,Louisiana,22,435514,9812
3/10/2021,Maine,23,46254,723
3/10/2021,Maryland,24,389748,8002
3/10/2021,Massachusetts,25,595264,16509
3/10/2021,Michigan,26,661607,16690
3/10/2021,Minnesota,27,493081,6773
3/10/2021,Mississippi,28,298445,6845
3/10/2021,Missouri,29,575719,8728
3/10/2021,Montana,30,101374,1388
3/10/2021,Nebraska,31,204144,2231
3/10/2021,Nevada,32,297203,5069
3/10/2021,New Hampshire,33,77463,1187
3/10/2021,New Jersey,34,822817,23691
3/10/2021,New Mexico,35,187487,3841
3/10/2021,New York,36,1713287,48092
3/10/2021,North Carolina,37,879027,11628
3/10/2021,North Dakota,38,100645,1481
3/10/2021,Northern Mariana Islands,69,146,2
3/10/2021,Ohio,39,983487,17662
3/10/2021,Oklahoma,40,430250,4701
3/10/2021,Oregon,41,158360,2314
3/10/2021,Pennsylvania,42,960877,24485
3/10/2021,Puerto Rico,72,135552,2067
3/10/2021,Rhode Island,44,129595,2559
3/10/2021,South Carolina,45,528473,8781
3/10/2021,South Dakota,46,113962,1904
3/10/2021,Tennessee,47,772634,11506
3/10/2021,Texas,48,2707234,45956
3/10/2021,Utah,49,376384,1992
3/10/2021,Vermont,50,16371,211
3/10/2021,Virgin Islands,78,2755,25
3/10/2021,Virginia,51,589375,9849
3/10/2021,Washington,53,349881,5159
3/10/2021,West Virginia,54,134158,2330
3/10/2021,Wisconsin,55,623150,7151
3/10/2021,Wyoming,56,55014,691
3/11/2021,Alabama,1,502263,10274
3/11/2021,Alaska,2,59689,291
3/11/2021,Arizona,4,830465,16464
3/11/2021,Arkansas,5,326040,5410
3/11/2021,California,6,3615174,55132
3/11/2021,Colorado,8,442599,6108
3/11/2021,Connecticut,9,289392,7761
3/11/2021,Delaware,10,89680,1494
3/11/2021,District of Columbia,11,42128,1038
3/11/2021,Florida,12,1962643,32039
3/11/2021,Georgia,13,1004918,17570
3/11/2021,Guam,66,8727,134
3/11/2021,Hawaii,15,27998,445
3/11/2021,Idaho,16,174729,1909
3/11/2021,Illinois,17,1208072,23122
3/11/2021,Indiana,18,673349,12802
3/11/2021,Iowa,19,341837,5622
3/11/2021,Kansas,20,300302,4851
3/11/2021,Kentucky,21,417631,5052
3/11/2021,Louisiana,22,435935,9828
3/11/2021,Maine,23,46441,723
3/11/2021,Maryland,24,390672,8014
3/11/2021,Massachusetts,25,597073,16551
3/11/2021,Michigan,26,664079,16712
3/11/2021,Minnesota,27,494174,6792
3/11/2021,Mississippi,28,299124,6864
3/11/2021,Missouri,29,576523,8743
3/11/2021,Montana,30,101561,1392
3/11/2021,Nebraska,31,204417,2234
3/11/2021,Nevada,32,297813,5080
3/11/2021,New Hampshire,33,77764,1191
3/11/2021,New Jersey,34,826631,23737
3/11/2021,New Mexico,35,187720,3847
3/11/2021,New York,36,1720456,48208
3/11/2021,North Carolina,37,881110,11649
3/11/2021,North Dakota,38,100757,1485
3/11/2021,Northern Mariana Islands,69,146,2
3/11/2021,Ohio,39,984934,17662
3/11/2021,Oklahoma,40,430944,4701
3/11/2021,Oregon,41,158649,2323
3/11/2021,Pennsylvania,42,963552,24533
3/11/2021,Puerto Rico,72,135666,2071
3/11/2021,Rhode Island,44,130120,2563
3/11/2021,South Carolina,45,529392,8822
3/11/2021,South Dakota,46,114163,1905
3/11/2021,Tennessee,47,773907,11520
3/11/2021,Texas,48,2713387,46168
3/11/2021,Utah,49,377031,2015
3/11/2021,Vermont,50,16500,211
3/11/2021,Virgin Islands,78,2761,25
3/11/2021,Virginia,51,590625,9902
3/11/2021,Washington,53,350661,5167
3/11/2021,West Virginia,54,134496,2338
3/11/2021,Wisconsin,55,623801,7162
3/11/2021,Wyoming,56,55112,691
3/12/2021,Alabama,1,502711,10299
3/12/2021,Alaska,2,59796,292
3/12/2021,Arizona,4,831832,16519
3/12/2021,Arkansas,5,326499,5437
3/12/2021,California,6,3617479,55336
3/12/2021,Colorado,8,443842,6113
3/12/2021,Connecticut,9,290577,7765
3/12/2021,Delaware,10,89911,1496
3/12/2021,District of Columbia,11,42282,1038
3/12/2021,Florida,12,1967857,32144
3/12/2021,Georgia,13,1006519,17615
3/12/2021,Guam,66,8736,134
3/12/2021,Hawaii,15,28156,446
3/12/2021,Idaho,16,175068,1912
3/12/2021,Illinois,17,1209847,23163
3/12/2021,Indiana,18,674293,12824
3/12/2021,Iowa,19,342343,5632
3/12/2021,Kansas,20,300698,4824
3/12/2021,Kentucky,21,418540,5080
3/12/2021,Louisiana,22,436482,9861
3/12/2021,Maine,23,46650,723
3/12/2021,Maryland,24,391662,8030
3/12/2021,Massachusetts,25,598859,16580
3/12/2021,Michigan,26,666844,16720
3/12/2021,Minnesota,27,495276,6805
3/12/2021,Mississippi,28,299887,6883
3/12/2021,Missouri,29,577371,8752
3/12/2021,Montana,30,101683,1393
3/12/2021,Nebraska,31,204722,2236
3/12/2021,Nevada,32,298706,5099
3/12/2021,New Hampshire,33,78074,1195
3/12/2021,New Jersey,34,830847,23854
3/12/2021,New Mexico,35,187984,3851
3/12/2021,New York,36,1728900,48277
3/12/2021,North Carolina,37,883075,11688
3/12/2021,North Dakota,38,100878,1486
3/12/2021,Northern Mariana Islands,69,146,2
3/12/2021,Ohio,39,986740,17871
3/12/2021,Oklahoma,40,431366,4701
3/12/2021,Oregon,41,159130,2328
3/12/2021,Pennsylvania,42,966620,24576
3/12/2021,Puerto Rico,72,136022,2073
3/12/2021,Rhode Island,44,130502,2567
3/12/2021,South Carolina,45,530880,8833
3/12/2021,South Dakota,46,114347,1907
3/12/2021,Tennessee,47,775589,11536
3/12/2021,Texas,48,2718585,46391
3/12/2021,Utah,49,377550,2017
3/12/2021,Vermont,50,16623,212
3/12/2021,Virgin Islands,78,2767,25
3/12/2021,Virginia,51,592214,9961
3/12/2021,Washington,53,351419,5183
3/12/2021,West Virginia,54,134842,2511
3/12/2021,Wisconsin,55,624508,7167
3/12/2021,Wyoming,56,55163,691
3/13/2021,Alabama,1,503305,10327
3/13/2021,Alaska,2,59796,292
3/13/2021,Arizona,4,832094,16546
3/13/2021,Arkansas,5,326813,5455
3/13/2021,California,6,3621217,56373
3/13/2021,Colorado,8,445139,6118
3/13/2021,Connecticut,9,290577,7765
3/13/2021,Delaware,10,90156,1504
3/13/2021,District of Columbia,11,42432,1040
3/13/2021,Florida,12,1973101,32224
3/13/2021,Georgia,13,1007740,17666
3/13/2021,Guam,66,8737,134
3/13/2021,Hawaii,15,28218,447
3/13/2021,Idaho,16,175305,1913
3/13/2021,Illinois,17,1211440,23188
3/13/2021,Indiana,18,675127,12846
3/13/2021,Iowa,19,342705,5634
3/13/2021,Kansas,20,300702,4824
3/13/2021,Kentucky,21,419195,5113
3/13/2021,Louisiana,22,436482,9861
3/13/2021,Maine,23,46856,724
3/13/2021,Maryland,24,392763,8038
3/13/2021,Massachusetts,25,600616,16614
3/13/2021,Michigan,26,668771,16759
3/13/2021,Minnesota,27,496463,6809
3/13/2021,Mississippi,28,300577,6896
3/13/2021,Missouri,29,577932,8769
3/13/2021,Montana,30,101801,1393
3/13/2021,Nebraska,31,204886,2236
3/13/2021,Nevada,32,299142,5119
3/13/2021,New Hampshire,33,78319,1199
3/13/2021,New Jersey,34,834714,23888
3/13/2021,New Mexico,35,188167,3852
3/13/2021,New York,36,1734933,48370
3/13/2021,North Carolina,37,883888,11716
3/13/2021,North Dakota,38,100973,1488
3/13/2021,Northern Mariana Islands,69,147,2
3/13/2021,Ohio,39,988298,17871
3/13/2021,Oklahoma,40,431991,4701
3/13/2021,Oregon,41,159427,2329
3/13/2021,Pennsylvania,42,969095,24576
3/13/2021,Puerto Rico,72,136182,2077
3/13/2021,Rhode Island,44,130502,2567
3/13/2021,South Carolina,45,532549,8870
3/13/2021,South Dakota,46,114493,1909
3/13/2021,Tennessee,47,775718,11536
3/13/2021,Texas,48,2721431,46532
3/13/2021,Utah,49,378041,2021
3/13/2021,Vermont,50,16698,214
3/13/2021,Virgin Islands,78,2767,25
3/13/2021,Virginia,51,593562,9985
3/13/2021,Washington,53,352116,5183
3/13/2021,West Virginia,54,135149,2519
3/13/2021,Wisconsin,55,625045,7180
3/13/2021,Wyoming,56,55163,691
3/14/2021,Alabama,1,503673,10327
3/14/2021,Alaska,2,59796,292
3/14/2021,Arizona,4,832743,16553
3/14/2021,Arkansas,5,326943,5474
3/14/2021,California,6,3623465,56523
3/14/2021,Colorado,8,445953,6118
3/14/2021,Connecticut,9,290577,7765
3/14/2021,Delaware,10,90381,1507
3/14/2021,District of Columbia,11,42511,1041
3/14/2021,Florida,12,1976800,32254
3/14/2021,Georgia,13,1008542,17665
3/14/2021,Guam,66,8737,134
3/14/2021,Hawaii,15,28268,448
3/14/2021,Idaho,16,175305,1913
3/14/2021,Illinois,17,1212895,23206
3/14/2021,Indiana,18,675822,12856
3/14/2021,Iowa,19,342886,5642
3/14/2021,Kansas,20,300702,4824
3/14/2021,Kentucky,21,419578,5123
3/14/2021,Louisiana,22,437393,9884
3/14/2021,Maine,23,47025,724
3/14/2021,Maryland,24,393623,8048
3/14/2021,Massachusetts,25,602308,16645
3/14/2021,Michigan,26,668859,16759
3/14/2021,Minnesota,27,497460,6814
3/14/2021,Mississippi,28,300780,6901
3/14/2021,Missouri,29,578274,8770
3/14/2021,Montana,30,101835,1393
3/14/2021,Nebraska,31,205049,2236
3/14/2021,Nevada,32,299318,5119
3/14/2021,New Hampshire,33,78615,1199
3/14/2021,New Jersey,34,838024,23903
3/14/2021,New Mexico,35,188311,3854
3/14/2021,New York,36,1741620,48475
3/14/2021,North Carolina,37,883888,11719
3/14/2021,North Dakota,38,101007,1488
3/14/2021,Northern Mariana Islands,69,154,2
3/14/2021,Ohio,39,989191,17871
3/14/2021,Oklahoma,40,432483,4701
3/14/2021,Oregon,41,159617,2329
3/14/2021,Pennsylvania,42,970914,24576
3/14/2021,Puerto Rico,72,136417,2077
3/14/2021,Rhode Island,44,130502,2567
3/14/2021,South Carolina,45,533421,8875
3/14/2021,South Dakota,46,114623,1912
3/14/2021,Tennessee,47,775773,11536
3/14/2021,Texas,48,2724143,46588
3/14/2021,Utah,49,378437,2027
3/14/2021,Vermont,50,16890,214
3/14/2021,Virgin Islands,78,2767,25
3/14/2021,Virginia,51,594735,10019
3/14/2021,Washington,53,352225,5183
3/14/2021,West Virginia,54,135468,2530
3/14/2021,Wisconsin,55,625556,7178
3/14/2021,Wyoming,56,55163,691
3/15/2021,Alabama,1,508229,10329
3/15/2021,Alaska,2,60174,292
3/15/2021,Arizona,4,833391,16553
3/15/2021,Arkansas,5,327060,5481
3/15/2021,California,6,3626427,56630
3/15/2021,Colorado,8,446827,6121
3/15/2021,Connecticut,9,293102,7788
3/15/2021,Delaware,10,90614,1511
3/15/2021,District of Columbia,11,42623,1042
3/15/2021,Florida,12,1979626,32347
3/15/2021,Georgia,13,1009499,17710
3/15/2021,Guam,66,8742,135
3/15/2021,Hawaii,15,28312,448
3/15/2021,Idaho,16,175774,1918
3/15/2021,Illinois,17,1213763,23216
3/15/2021,Indiana,18,676235,12864
3/15/2021,Iowa,19,343303,5643
3/15/2021,Kansas,20,301134,4835
3/15/2021,Kentucky,21,420010,5147
3/15/2021,Louisiana,22,437565,9903
3/15/2021,Maine,23,47199,725
3/15/2021,Maryland,24,394240,8055
3/15/2021,Massachusetts,25,603464,16673
3/15/2021,Michigan,26,672687,16770
3/15/2021,Minnesota,27,498286,6815
3/15/2021,Mississippi,28,300881,6903
3/15/2021,Missouri,29,578559,8771
3/15/2021,Montana,30,102055,1394
3/15/2021,Nebraska,31,205440,2236
3/15/2021,Nevada,32,299517,5121
3/15/2021,New Hampshire,33,78813,1199
3/15/2021,New Jersey,34,840846,23925
3/15/2021,New Mexico,35,188488,3855
3/15/2021,New York,36,1748739,48537
3/15/2021,North Carolina,37,887002,11739
3/15/2021,North Dakota,38,101032,1488
3/15/2021,Northern Mariana Islands,69,154,2
3/15/2021,Ohio,39,990340,17871
3/15/2021,Oklahoma,40,432793,4701
3/15/2021,Oregon,41,159872,2333
3/15/2021,Pennsylvania,42,972772,24630
3/15/2021,Puerto Rico,72,136610,2080
3/15/2021,Rhode Island,44,131487,2576
3/15/2021,South Carolina,45,534188,8878
3/15/2021,South Dakota,46,114649,1912
3/15/2021,Tennessee,47,778768,11535
3/15/2021,Texas,48,2728799,46694
3/15/2021,Utah,49,378658,2027
3/15/2021,Vermont,50,16992,214
3/15/2021,Virgin Islands,78,2767,25
3/15/2021,Virginia,51,595865,10060
3/15/2021,Washington,53,353344,5192
3/15/2021,West Virginia,54,135678,2531
3/15/2021,Wisconsin,55,625888,7179
3/15/2021,Wyoming,56,55327,691
3/16/2021,Alabama,1,508717,10337
3/16/2021,Alaska,2,60277,292
3/16/2021,Arizona,4,833883,16574
3/16/2021,Arkansas,5,327456,5493
3/16/2021,California,6,3628489,56743
3/16/2021,Colorado,8,447149,6129
3/16/2021,Connecticut,9,293955,7799
3/16/2021,Delaware,10,90751,1514
3/16/2021,District of Columbia,11,42730,1042
3/16/2021,Florida,12,1984417,32448
3/16/2021,Georgia,13,1011361,17735
3/16/2021,Guam,66,8742,135
3/16/2021,Hawaii,15,28357,448
3/16/2021,Idaho,16,176133,1931
3/16/2021,Illinois,17,1215745,23235
3/16/2021,Indiana,18,676799,12876
3/16/2021,Iowa,19,343851,5658
3/16/2021,Kansas,20,301170,4835
3/16/2021,Kentucky,21,420889,5166
3/16/2021,Louisiana,22,438557,9925
3/16/2021,Maine,23,47388,725
3/16/2021,Maryland,24,394900,8080
3/16/2021,Massachusetts,25,604666,16688
3/16/2021,Michigan,26,675483,16796
3/16/2021,Minnesota,27,498994,6817
3/16/2021,Mississippi,28,301250,6929
3/16/2021,Missouri,29,579229,8797
3/16/2021,Montana,30,102469,1397
3/16/2021,Nebraska,31,205646,2238
3/16/2021,Nevada,32,299875,5136
3/16/2021,New Hampshire,33,79070,1202
3/16/2021,New Jersey,34,844563,23966
3/16/2021,New Mexico,35,188664,3862
3/16/2021,New York,36,1755450,48624
3/16/2021,North Carolina,37,888797,11753
3/16/2021,North Dakota,38,101181,1489
3/16/2021,Northern Mariana Islands,69,154,2
3/16/2021,Ohio,39,992223,17992
3/16/2021,Oklahoma,40,433025,4788
3/16/2021,Oregon,41,160084,2348
3/16/2021,Pennsylvania,42,975872,24714
3/16/2021,Puerto Rico,72,136826,2081
3/16/2021,Rhode Island,44,131750,2583
3/16/2021,South Carolina,45,534869,8881
3/16/2021,South Dakota,46,114791,1912
3/16/2021,Tennessee,47,779888,11547
3/16/2021,Texas,48,2734622,46827
3/16/2021,Utah,49,379139,2032
3/16/2021,Vermont,50,17047,215
3/16/2021,Virgin Islands,78,2767,25
3/16/2021,Virginia,51,597141,10104
3/16/2021,Washington,53,353981,5206
3/16/2021,West Virginia,54,136019,2546
3/16/2021,Wisconsin,55,626537,7184
3/16/2021,Wyoming,56,55352,693
3/17/2021,Alabama,1,509476,10363
3/17/2021,Alaska,2,60451,293
3/17/2021,Arizona,4,834329,16586
3/17/2021,Arkansas,5,327781,5507
3/17/2021,California,6,3631857,56976
3/17/2021,Colorado,8,447840,6136
3/17/2021,Connecticut,9,294328,7807
3/17/2021,Delaware,10,91123,1516
3/17/2021,District of Columbia,11,42811,1044
3/17/2021,Florida,12,1989016,32503
3/17/2021,Georgia,13,1013340,17801
3/17/2021,Guam,66,8745,135
3/17/2021,Hawaii,15,28423,448
3/17/2021,Idaho,16,176589,1937
3/17/2021,Illinois,17,1217258,23255
3/17/2021,Indiana,18,677705,12893
3/17/2021,Iowa,19,344268,5668
3/17/2021,Kansas,20,301763,4837
3/17/2021,Kentucky,21,421780,5197
3/17/2021,Louisiana,22,439002,9955
3/17/2021,Maine,23,47591,725
3/17/2021,Maryland,24,395817,8099
3/17/2021,Massachusetts,25,606377,16732
3/17/2021,Michigan,26,679274,16800
3/17/2021,Minnesota,27,500030,6824
3/17/2021,Mississippi,28,301602,6936
3/17/2021,Missouri,29,580040,8806
3/17/2021,Montana,30,102602,1398
3/17/2021,Nebraska,31,205896,2238
3/17/2021,Nevada,32,300177,5148
3/17/2021,New Hampshire,33,79367,1202
3/17/2021,New Jersey,34,848875,24004
3/17/2021,New Mexico,35,188907,3874
3/17/2021,New York,36,1762032,48686
3/17/2021,North Carolina,37,890484,11783
3/17/2021,North Dakota,38,101315,1490
3/17/2021,Northern Mariana Islands,69,157,2
3/17/2021,Ohio,39,993681,17992
3/17/2021,Oklahoma,40,433516,4788
3/17/2021,Oregon,41,160348,2358
3/17/2021,Pennsylvania,42,979065,24749
3/17/2021,Puerto Rico,72,136893,2083
3/17/2021,Rhode Island,44,132184,2588
3/17/2021,South Carolina,45,536100,8933
3/17/2021,South Dakota,46,114966,1915
3/17/2021,Tennessee,47,781593,11555
3/17/2021,Texas,48,2739163,47000
3/17/2021,Utah,49,379838,2037
3/17/2021,Vermont,50,17106,217
3/17/2021,Virgin Islands,78,2767,25
3/17/2021,Virginia,51,598468,10154
3/17/2021,Washington,53,354906,5212
3/17/2021,West Virginia,54,136334,2565
3/17/2021,Wisconsin,55,627266,7203
3/17/2021,Wyoming,56,55449,693
3/18/2021,Alabama,1,510048,10391
3/18/2021,Alaska,2,60606,296
3/18/2021,Arizona,4,834607,16645
3/18/2021,Arkansas,5,328045,5515
3/18/2021,California,6,3635429,57213
3/18/2021,Colorado,8,449206,6144
3/18/2021,Connecticut,9,295484,7822
3/18/2021,Delaware,10,91425,1517
3/18/2021,District of Columbia,11,42892,1046
3/18/2021,Florida,12,1994109,32597
3/18/2021,Georgia,13,1015565,17861
3/18/2021,Guam,66,8749,135
3/18/2021,Hawaii,15,28509,448
3/18/2021,Idaho,16,176910,1940
3/18/2021,Illinois,17,1219667,23287
3/18/2021,Indiana,18,678669,12907
3/18/2021,Iowa,19,344860,5673
3/18/2021,Kansas,20,301786,4837
3/18/2021,Kentucky,21,422546,5524
3/18/2021,Louisiana,22,439543,9974
3/18/2021,Maine,23,47832,727
3/18/2021,Maryland,24,396930,8113
3/18/2021,Massachusetts,25,608318,16759
3/18/2021,Michigan,26,682322,16835
3/18/2021,Minnesota,27,501526,6830
3/18/2021,Mississippi,28,301924,6938
3/18/2021,Missouri,29,580761,8811
3/18/2021,Montana,30,102736,1407
3/18/2021,Nebraska,31,206196,2241
3/18/2021,Nevada,32,300434,5157
3/18/2021,New Hampshire,33,79702,1207
3/18/2021,New Jersey,34,853347,24076
3/18/2021,New Mexico,35,189158,3879
3/18/2021,New York,36,1767547,48773
3/18/2021,North Carolina,37,892813,11812
3/18/2021,North Dakota,38,101434,1490
3/18/2021,Northern Mariana Islands,69,157,2
3/18/2021,Ohio,39,995785,17992
3/18/2021,Oklahoma,40,434075,4788
3/18/2021,Oregon,41,160642,2362
3/18/2021,Pennsylvania,42,982115,24781
3/18/2021,Puerto Rico,72,136962,2085
3/18/2021,Rhode Island,44,132616,2594
3/18/2021,South Carolina,45,537498,8938
3/18/2021,South Dakota,46,115203,1919
3/18/2021,Tennessee,47,782482,11578
3/18/2021,Texas,48,2742559,47199
3/18/2021,Utah,49,380398,2041
3/18/2021,Vermont,50,17247,217
3/18/2021,Virgin Islands,78,2767,25
3/18/2021,Virginia,51,600550,10182
3/18/2021,Washington,53,355706,5225
3/18/2021,West Virginia,54,136716,2570
3/18/2021,Wisconsin,55,627949,7211
3/18/2021,Wyoming,56,55479,693
3/19/2021,Alabama,1,510579,10425
3/19/2021,Alaska,2,60683,296
3/19/2021,Arizona,4,835056,16695
